Geothite_avg - Data, Corrected, Resampled on common wavenumber scale

nushift=     -3.10000  cm-1
FWHM_resolution:      10.0000  cm-1
H2O_Vol_mixing_ratio:   0.00790000

     Wvnmbr     Wvl(um)    SpecData    H2O_Model    NulledSpec     IG_Nulled     Ratio
    5140.000   1.94553    2.6194e-03    9.9941e-01    2.6209e-03    9.5354e-03    2.7486e-01
    5141.000   1.94515    2.6166e-03    9.9940e-01    2.6182e-03    9.5299e-03    2.7473e-01
    5142.000   1.94477    2.6173e-03    9.9938e-01    2.6189e-03    9.5234e-03    2.7500e-01
    5143.000   1.94439    2.6167e-03    9.9938e-01    2.6183e-03    9.5180e-03    2.7509e-01
    5144.000   1.94401    2.6161e-03    9.9937e-01    2.6177e-03    9.5137e-03    2.7515e-01
    5145.000   1.94363    2.6139e-03    9.9937e-01    2.6156e-03    9.5095e-03    2.7505e-01
    5146.000   1.94326    2.6121e-03    9.9935e-01    2.6138e-03    9.5036e-03    2.7503e-01
    5147.000   1.94288    2.6104e-03    9.9933e-01    2.6121e-03    9.4951e-03    2.7510e-01
    5148.000   1.94250    2.6092e-03    9.9930e-01    2.6111e-03    9.4884e-03    2.7518e-01
    5149.000   1.94212    2.6083e-03    9.9925e-01    2.6102e-03    9.4816e-03    2.7529e-01
    5150.000   1.94175    2.6087e-03    9.9918e-01    2.6108e-03    9.4762e-03    2.7551e-01
    5151.000   1.94137    2.6082e-03    9.9911e-01    2.6106e-03    9.4712e-03    2.7563e-01
    5152.000   1.94099    2.6079e-03    9.9902e-01    2.6104e-03    9.4663e-03    2.7576e-01
    5153.000   1.94062    2.6058e-03    9.9893e-01    2.6086e-03    9.4621e-03    2.7568e-01
    5154.000   1.94024    2.6043e-03    9.9885e-01    2.6073e-03    9.4590e-03    2.7564e-01
    5155.000   1.93986    2.6024e-03    9.9876e-01    2.6056e-03    9.4566e-03    2.7554e-01
    5156.000   1.93949    2.6033e-03    9.9869e-01    2.6067e-03    9.4544e-03    2.7571e-01
    5157.000   1.93911    2.6032e-03    9.9863e-01    2.6067e-03    9.4508e-03    2.7582e-01
    5158.000   1.93874    2.6044e-03    9.9859e-01    2.6081e-03    9.4456e-03    2.7611e-01
    5159.000   1.93836    2.5993e-03    9.9856e-01    2.6031e-03    9.4394e-03    2.7577e-01
    5160.000   1.93798    2.5959e-03    9.9854e-01    2.5997e-03    9.4334e-03    2.7559e-01
    5161.000   1.93761    2.5907e-03    9.9854e-01    2.5945e-03    9.4273e-03    2.7521e-01
    5162.000   1.93723    2.5896e-03    9.9855e-01    2.5934e-03    9.4201e-03    2.7530e-01
    5163.000   1.93686    2.5923e-03    9.9857e-01    2.5961e-03    9.4124e-03    2.7581e-01
    5164.000   1.93648    2.5923e-03    9.9859e-01    2.5959e-03    9.4039e-03    2.7604e-01
    5165.000   1.93611    2.5910e-03    9.9862e-01    2.5945e-03    9.3969e-03    2.7610e-01
    5166.000   1.93573    2.5872e-03    9.9866e-01    2.5907e-03    9.3914e-03    2.7586e-01
    5167.000   1.93536    2.5852e-03    9.9870e-01    2.5885e-03    9.3849e-03    2.7582e-01
    5168.000   1.93498    2.5839e-03    9.9873e-01    2.5872e-03    9.3790e-03    2.7585e-01
    5169.000   1.93461    2.5833e-03    9.9877e-01    2.5864e-03    9.3733e-03    2.7594e-01
    5170.000   1.93424    2.5832e-03    9.9879e-01    2.5863e-03    9.3682e-03    2.7608e-01
    5171.000   1.93386    2.5834e-03    9.9880e-01    2.5865e-03    9.3627e-03    2.7625e-01
    5172.000   1.93349    2.5841e-03    9.9881e-01    2.5872e-03    9.3566e-03    2.7651e-01
    5173.000   1.93311    2.5840e-03    9.9880e-01    2.5871e-03    9.3504e-03    2.7668e-01
    5174.000   1.93274    2.5823e-03    9.9878e-01    2.5855e-03    9.3436e-03    2.7671e-01
    5175.000   1.93237    2.5774e-03    9.9874e-01    2.5806e-03    9.3355e-03    2.7643e-01
    5176.000   1.93199    2.5753e-03    9.9868e-01    2.5787e-03    9.3287e-03    2.7643e-01
    5177.000   1.93162    2.5737e-03    9.9861e-01    2.5773e-03    9.3217e-03    2.7648e-01
    5178.000   1.93125    2.5742e-03    9.9851e-01    2.5780e-03    9.3168e-03    2.7671e-01
    5179.000   1.93087    2.5744e-03    9.9840e-01    2.5786e-03    9.3122e-03    2.7690e-01
    5180.000   1.93050    2.5745e-03    9.9828e-01    2.5790e-03    9.3087e-03    2.7705e-01
    5181.000   1.93013    2.5748e-03    9.9815e-01    2.5796e-03    9.3040e-03    2.7725e-01
    5182.000   1.92976    2.5740e-03    9.9804e-01    2.5790e-03    9.2983e-03    2.7737e-01
    5183.000   1.92938    2.5717e-03    9.9793e-01    2.5770e-03    9.2907e-03    2.7738e-01
    5184.000   1.92901    2.5695e-03    9.9786e-01    2.5750e-03    9.2837e-03    2.7737e-01
    5185.000   1.92864    2.5679e-03    9.9782e-01    2.5735e-03    9.2770e-03    2.7740e-01
    5186.000   1.92827    2.5665e-03    9.9781e-01    2.5722e-03    9.2707e-03    2.7745e-01
    5187.000   1.92790    2.5655e-03    9.9783e-01    2.5711e-03    9.2637e-03    2.7754e-01
    5188.000   1.92753    2.5649e-03    9.9787e-01    2.5704e-03    9.2565e-03    2.7768e-01
    5189.000   1.92715    2.5641e-03    9.9794e-01    2.5694e-03    9.2496e-03    2.7779e-01
    5190.000   1.92678    2.5636e-03    9.9798e-01    2.5688e-03    9.2419e-03    2.7796e-01
    5191.000   1.92641    2.5634e-03    9.9803e-01    2.5684e-03    9.2338e-03    2.7816e-01
    5192.000   1.92604    2.5630e-03    9.9805e-01    2.5680e-03    9.2250e-03    2.7837e-01
    5193.000   1.92567    2.5620e-03    9.9803e-01    2.5671e-03    9.2174e-03    2.7850e-01
    5194.000   1.92530    2.5605e-03    9.9799e-01    2.5656e-03    9.2111e-03    2.7854e-01
    5195.000   1.92493    2.5581e-03    9.9791e-01    2.5635e-03    9.2046e-03    2.7850e-01
    5196.000   1.92456    2.5563e-03    9.9779e-01    2.5620e-03    9.1997e-03    2.7849e-01
    5197.000   1.92419    2.5543e-03    9.9762e-01    2.5604e-03    9.1963e-03    2.7841e-01
    5198.000   1.92382    2.5529e-03    9.9741e-01    2.5596e-03    9.1927e-03    2.7843e-01
    5199.000   1.92345    2.5530e-03    9.9714e-01    2.5604e-03    9.1895e-03    2.7862e-01
    5200.000   1.92308    2.5548e-03    9.9681e-01    2.5630e-03    9.1857e-03    2.7902e-01
    5201.000   1.92271    2.5557e-03    9.9646e-01    2.5648e-03    9.1826e-03    2.7931e-01
    5202.000   1.92234    2.5573e-03    9.9606e-01    2.5674e-03    9.1803e-03    2.7966e-01
    5203.000   1.92197    2.5574e-03    9.9564e-01    2.5686e-03    9.1787e-03    2.7985e-01
    5204.000   1.92160    2.5575e-03    9.9530e-01    2.5696e-03    9.1755e-03    2.8005e-01
    5205.000   1.92123    2.5581e-03    9.9500e-01    2.5710e-03    9.1723e-03    2.8030e-01
    5206.000   1.92086    2.5570e-03    9.9481e-01    2.5703e-03    9.1671e-03    2.8038e-01
    5207.000   1.92049    2.5547e-03    9.9477e-01    2.5681e-03    9.1608e-03    2.8034e-01
    5208.000   1.92012    2.5507e-03    9.9487e-01    2.5639e-03    9.1534e-03    2.8010e-01
    5209.000   1.91975    2.5484e-03    9.9512e-01    2.5609e-03    9.1460e-03    2.8000e-01
    5210.000   1.91939    2.5460e-03    9.9542e-01    2.5577e-03    9.1379e-03    2.7990e-01
    5211.000   1.91902    2.5443e-03    9.9583e-01    2.5550e-03    9.1301e-03    2.7984e-01
    5212.000   1.91865    2.5425e-03    9.9624e-01    2.5521e-03    9.1192e-03    2.7986e-01
    5213.000   1.91828    2.5422e-03    9.9659e-01    2.5509e-03    9.1089e-03    2.8005e-01
    5214.000   1.91791    2.5442e-03    9.9691e-01    2.5521e-03    9.0981e-03    2.8051e-01
    5215.000   1.91755    2.5462e-03    9.9712e-01    2.5535e-03    9.0884e-03    2.8096e-01
    5216.000   1.91718    2.5495e-03    9.9723e-01    2.5566e-03    9.0797e-03    2.8157e-01
    5217.000   1.91681    2.5471e-03    9.9722e-01    2.5542e-03    9.0721e-03    2.8154e-01
    5218.000   1.91644    2.5440e-03    9.9713e-01    2.5514e-03    9.0663e-03    2.8141e-01
    5219.000   1.91608    2.5372e-03    9.9694e-01    2.5450e-03    9.0627e-03    2.8082e-01
    5220.000   1.91571    2.5348e-03    9.9668e-01    2.5433e-03    9.0587e-03    2.8075e-01
    5221.000   1.91534    2.5335e-03    9.9643e-01    2.5425e-03    9.0560e-03    2.8076e-01
    5222.000   1.91498    2.5335e-03    9.9615e-01    2.5433e-03    9.0542e-03    2.8089e-01
    5223.000   1.91461    2.5349e-03    9.9588e-01    2.5454e-03    9.0530e-03    2.8116e-01
    5224.000   1.91424    2.5358e-03    9.9569e-01    2.5468e-03    9.0507e-03    2.8139e-01
    5225.000   1.91388    2.5371e-03    9.9554e-01    2.5485e-03    9.0475e-03    2.8168e-01
    5226.000   1.91351    2.5372e-03    9.9549e-01    2.5487e-03    9.0426e-03    2.8185e-01
    5227.000   1.91314    2.5362e-03    9.9551e-01    2.5476e-03    9.0367e-03    2.8192e-01
    5228.000   1.91278    2.5352e-03    9.9564e-01    2.5463e-03    9.0286e-03    2.8202e-01
    5229.000   1.91241    2.5349e-03    9.9581e-01    2.5455e-03    9.0188e-03    2.8225e-01
    5230.000   1.91205    2.5354e-03    9.9604e-01    2.5454e-03    9.0071e-03    2.8260e-01
    5231.000   1.91168    2.5331e-03    9.9632e-01    2.5424e-03    8.9949e-03    2.8265e-01
    5232.000   1.91131    2.5314e-03    9.9657e-01    2.5401e-03    8.9844e-03    2.8272e-01
    5233.000   1.91095    2.5283e-03    9.9684e-01    2.5364e-03    8.9752e-03    2.8260e-01
    5234.000   1.91058    2.5279e-03    9.9704e-01    2.5354e-03    8.9668e-03    2.8275e-01
    5235.000   1.91022    2.5279e-03    9.9717e-01    2.5351e-03    8.9583e-03    2.8299e-01
    5236.000   1.90985    2.5287e-03    9.9723e-01    2.5357e-03    8.9494e-03    2.8334e-01
    5237.000   1.90949    2.5295e-03    9.9719e-01    2.5366e-03    8.9430e-03    2.8365e-01
    5238.000   1.90913    2.5295e-03    9.9704e-01    2.5370e-03    8.9381e-03    2.8384e-01
    5239.000   1.90876    2.5279e-03    9.9678e-01    2.5361e-03    8.9363e-03    2.8379e-01
    5240.000   1.90840    2.5278e-03    9.9643e-01    2.5369e-03    8.9333e-03    2.8398e-01
    5241.000   1.90803    2.5281e-03    9.9598e-01    2.5383e-03    8.9304e-03    2.8423e-01
    5242.000   1.90767    2.5280e-03    9.9547e-01    2.5395e-03    8.9283e-03    2.8443e-01
    5243.000   1.90731    2.5280e-03    9.9499e-01    2.5407e-03    8.9261e-03    2.8464e-01
    5244.000   1.90694    2.5272e-03    9.9449e-01    2.5412e-03    8.9247e-03    2.8474e-01
    5245.000   1.90658    2.5266e-03    9.9406e-01    2.5416e-03    8.9227e-03    2.8485e-01
    5246.000   1.90621    2.5267e-03    9.9375e-01    2.5426e-03    8.9200e-03    2.8505e-01
    5247.000   1.90585    2.5271e-03    9.9352e-01    2.5436e-03    8.9172e-03    2.8524e-01
    5248.000   1.90549    2.5263e-03    9.9342e-01    2.5430e-03    8.9121e-03    2.8535e-01
    5249.000   1.90512    2.5253e-03    9.9339e-01    2.5421e-03    8.9059e-03    2.8544e-01
    5250.000   1.90476    2.5221e-03    9.9348e-01    2.5387e-03    8.8977e-03    2.8532e-01
    5251.000   1.90440    2.5207e-03    9.9363e-01    2.5369e-03    8.8900e-03    2.8537e-01
    5252.000   1.90404    2.5213e-03    9.9379e-01    2.5370e-03    8.8825e-03    2.8562e-01
    5253.000   1.90367    2.5239e-03    9.9398e-01    2.5392e-03    8.8756e-03    2.8609e-01
    5254.000   1.90331    2.5258e-03    9.9412e-01    2.5408e-03    8.8683e-03    2.8650e-01
    5255.000   1.90295    2.5291e-03    9.9424e-01    2.5438e-03    8.8608e-03    2.8708e-01
    5256.000   1.90259    2.5275e-03    9.9429e-01    2.5421e-03    8.8535e-03    2.8713e-01
    5257.000   1.90223    2.5269e-03    9.9429e-01    2.5414e-03    8.8484e-03    2.8722e-01
    5258.000   1.90186    2.5249e-03    9.9422e-01    2.5396e-03    8.8451e-03    2.8712e-01
    5259.000   1.90150    2.5282e-03    9.9410e-01    2.5432e-03    8.8440e-03    2.8756e-01
    5260.000   1.90114    2.5291e-03    9.9399e-01    2.5444e-03    8.8423e-03    2.8775e-01
    5261.000   1.90078    2.5299e-03    9.9386e-01    2.5455e-03    8.8414e-03    2.8791e-01
    5262.000   1.90042    2.5303e-03    9.9378e-01    2.5462e-03    8.8390e-03    2.8806e-01
    5263.000   1.90006    2.5299e-03    9.9380e-01    2.5457e-03    8.8338e-03    2.8817e-01
    5264.000   1.89970    2.5305e-03    9.9391e-01    2.5460e-03    8.8258e-03    2.8847e-01
    5265.000   1.89934    2.5290e-03    9.9413e-01    2.5439e-03    8.8172e-03    2.8852e-01
    5266.000   1.89897    2.5252e-03    9.9445e-01    2.5393e-03    8.8065e-03    2.8835e-01
    5267.000   1.89861    2.5234e-03    9.9489e-01    2.5364e-03    8.7973e-03    2.8831e-01
    5268.000   1.89825    2.5221e-03    9.9537e-01    2.5338e-03    8.7878e-03    2.8834e-01
    5269.000   1.89789    2.5219e-03    9.9593e-01    2.5322e-03    8.7784e-03    2.8846e-01
    5270.000   1.89753    2.5197e-03    9.9649e-01    2.5286e-03    8.7673e-03    2.8841e-01
    5271.000   1.89717    2.5167e-03    9.9698e-01    2.5243e-03    8.7571e-03    2.8826e-01
    5272.000   1.89681    2.5116e-03    9.9744e-01    2.5180e-03    8.7467e-03    2.8788e-01
    5273.000   1.89645    2.5093e-03    9.9781e-01    2.5148e-03    8.7377e-03    2.8781e-01
    5274.000   1.89609    2.5088e-03    9.9808e-01    2.5137e-03    8.7292e-03    2.8796e-01
    5275.000   1.89573    2.5117e-03    9.9825e-01    2.5161e-03    8.7211e-03    2.8850e-01
    5276.000   1.89538    2.5135e-03    9.9832e-01    2.5177e-03    8.7135e-03    2.8895e-01
    5277.000   1.89502    2.5138e-03    9.9833e-01    2.5180e-03    8.7068e-03    2.8919e-01
    5278.000   1.89466    2.5123e-03    9.9827e-01    2.5167e-03    8.7007e-03    2.8925e-01
    5279.000   1.89430    2.5101e-03    9.9815e-01    2.5148e-03    8.6961e-03    2.8919e-01
    5280.000   1.89394    2.5065e-03    9.9798e-01    2.5116e-03    8.6928e-03    2.8892e-01
    5281.000   1.89358    2.5067e-03    9.9777e-01    2.5123e-03    8.6910e-03    2.8907e-01
    5282.000   1.89322    2.5071e-03    9.9756e-01    2.5132e-03    8.6888e-03    2.8925e-01
    5283.000   1.89286    2.5101e-03    9.9734e-01    2.5168e-03    8.6871e-03    2.8971e-01
    5284.000   1.89251    2.5106e-03    9.9713e-01    2.5178e-03    8.6843e-03    2.8993e-01
    5285.000   1.89215    2.5086e-03    9.9696e-01    2.5163e-03    8.6805e-03    2.8988e-01
    5286.000   1.89179    2.5040e-03    9.9680e-01    2.5121e-03    8.6758e-03    2.8955e-01
    5287.000   1.89143    2.5002e-03    9.9670e-01    2.5085e-03    8.6692e-03    2.8936e-01
    5288.000   1.89107    2.4984e-03    9.9665e-01    2.5068e-03    8.6630e-03    2.8937e-01
    5289.000   1.89072    2.5005e-03    9.9667e-01    2.5089e-03    8.6563e-03    2.8983e-01
    5290.000   1.89036    2.5006e-03    9.9676e-01    2.5087e-03    8.6500e-03    2.9003e-01
    5291.000   1.89000    2.4998e-03    9.9689e-01    2.5076e-03    8.6426e-03    2.9015e-01
    5292.000   1.88964    2.4973e-03    9.9709e-01    2.5046e-03    8.6337e-03    2.9009e-01
    5293.000   1.88929    2.4957e-03    9.9729e-01    2.5025e-03    8.6248e-03    2.9015e-01
    5294.000   1.88893    2.4940e-03    9.9752e-01    2.5001e-03    8.6151e-03    2.9020e-01
    5295.000   1.88857    2.4940e-03    9.9775e-01    2.4996e-03    8.6074e-03    2.9040e-01
    5296.000   1.88822    2.4932e-03    9.9792e-01    2.4984e-03    8.5997e-03    2.9052e-01
    5297.000   1.88786    2.4926e-03    9.9806e-01    2.4974e-03    8.5927e-03    2.9064e-01
    5298.000   1.88750    2.4896e-03    9.9813e-01    2.4943e-03    8.5871e-03    2.9047e-01
    5299.000   1.88715    2.4883e-03    9.9815e-01    2.4930e-03    8.5815e-03    2.9051e-01
    5300.000   1.88679    2.4875e-03    9.9810e-01    2.4923e-03    8.5771e-03    2.9057e-01
    5301.000   1.88644    2.4892e-03    9.9801e-01    2.4942e-03    8.5719e-03    2.9097e-01
    5302.000   1.88608    2.4894e-03    9.9790e-01    2.4946e-03    8.5668e-03    2.9120e-01
    5303.000   1.88573    2.4884e-03    9.9775e-01    2.4940e-03    8.5620e-03    2.9129e-01
    5304.000   1.88537    2.4873e-03    9.9763e-01    2.4932e-03    8.5576e-03    2.9134e-01
    5305.000   1.88501    2.4852e-03    9.9752e-01    2.4914e-03    8.5535e-03    2.9127e-01
    5306.000   1.88466    2.4836e-03    9.9745e-01    2.4900e-03    8.5481e-03    2.9129e-01
    5307.000   1.88430    2.4803e-03    9.9743e-01    2.4866e-03    8.5410e-03    2.9114e-01
    5308.000   1.88395    2.4751e-03    9.9746e-01    2.4815e-03    8.5317e-03    2.9085e-01
    5309.000   1.88359    2.4706e-03    9.9755e-01    2.4767e-03    8.5234e-03    2.9058e-01
    5310.000   1.88324    2.4682e-03    9.9767e-01    2.4739e-03    8.5144e-03    2.9056e-01
    5311.000   1.88288    2.4682e-03    9.9783e-01    2.4735e-03    8.5048e-03    2.9084e-01
    5312.000   1.88253    2.4667e-03    9.9800e-01    2.4716e-03    8.4943e-03    2.9097e-01
    5313.000   1.88218    2.4644e-03    9.9815e-01    2.4690e-03    8.4851e-03    2.9098e-01
    5314.000   1.88182    2.4600e-03    9.9829e-01    2.4642e-03    8.4768e-03    2.9070e-01
    5315.000   1.88147    2.4585e-03    9.9840e-01    2.4625e-03    8.4690e-03    2.9076e-01
    5316.000   1.88111    2.4576e-03    9.9845e-01    2.4615e-03    8.4618e-03    2.9089e-01
    5317.000   1.88076    2.4592e-03    9.9845e-01    2.4630e-03    8.4551e-03    2.9131e-01
    5318.000   1.88041    2.4581e-03    9.9838e-01    2.4621e-03    8.4482e-03    2.9143e-01
    5319.000   1.88005    2.4559e-03    9.9825e-01    2.4602e-03    8.4415e-03    2.9144e-01
    5320.000   1.87970    2.4513e-03    9.9804e-01    2.4561e-03    8.4352e-03    2.9117e-01
    5321.000   1.87935    2.4478e-03    9.9778e-01    2.4532e-03    8.4292e-03    2.9104e-01
    5322.000   1.87899    2.4448e-03    9.9744e-01    2.4511e-03    8.4240e-03    2.9097e-01
    5323.000   1.87864    2.4398e-03    9.9703e-01    2.4471e-03    8.4192e-03    2.9066e-01
    5324.000   1.87829    2.4360e-03    9.9661e-01    2.4443e-03    8.4145e-03    2.9049e-01
    5325.000   1.87793    2.4312e-03    9.9613e-01    2.4407e-03    8.4104e-03    2.9020e-01
    5326.000   1.87758    2.4309e-03    9.9568e-01    2.4414e-03    8.4076e-03    2.9039e-01
    5327.000   1.87723    2.4309e-03    9.9524e-01    2.4425e-03    8.4041e-03    2.9063e-01
    5328.000   1.87688    2.4327e-03    9.9483e-01    2.4454e-03    8.4013e-03    2.9107e-01
    5329.000   1.87652    2.4328e-03    9.9441e-01    2.4465e-03    8.3977e-03    2.9133e-01
    5330.000   1.87617    2.4325e-03    9.9400e-01    2.4472e-03    8.3928e-03    2.9158e-01
    5331.000   1.87582    2.4294e-03    9.9358e-01    2.4451e-03    8.3896e-03    2.9144e-01
    5332.000   1.87547    2.4271e-03    9.9312e-01    2.4439e-03    8.3877e-03    2.9137e-01
    5333.000   1.87512    2.4243e-03    9.9265e-01    2.4422e-03    8.3868e-03    2.9120e-01
    5334.000   1.87477    2.4223e-03    9.9212e-01    2.4415e-03    8.3876e-03    2.9108e-01
    5335.000   1.87441    2.4201e-03    9.9160e-01    2.4406e-03    8.3876e-03    2.9097e-01
    5336.000   1.87406    2.4172e-03    9.9106e-01    2.4390e-03    8.3877e-03    2.9078e-01
    5337.000   1.87371    2.4165e-03    9.9053e-01    2.4396e-03    8.3865e-03    2.9089e-01
    5338.000   1.87336    2.4161e-03    9.9008e-01    2.4403e-03    8.3856e-03    2.9101e-01
    5339.000   1.87301    2.4172e-03    9.8967e-01    2.4424e-03    8.3849e-03    2.9129e-01
    5340.000   1.87266    2.4173e-03    9.8936e-01    2.4433e-03    8.3844e-03    2.9141e-01
    5341.000   1.87231    2.4171e-03    9.8917e-01    2.4436e-03    8.3830e-03    2.9149e-01
    5342.000   1.87196    2.4165e-03    9.8910e-01    2.4431e-03    8.3813e-03    2.9150e-01
    5343.000   1.87161    2.4156e-03    9.8912e-01    2.4422e-03    8.3777e-03    2.9151e-01
    5344.000   1.87126    2.4143e-03    9.8925e-01    2.4406e-03    8.3724e-03    2.9150e-01
    5345.000   1.87091    2.4142e-03    9.8946e-01    2.4400e-03    8.3670e-03    2.9162e-01
    5346.000   1.87056    2.4129e-03    9.8973e-01    2.4380e-03    8.3620e-03    2.9155e-01
    5347.000   1.87021    2.4111e-03    9.9008e-01    2.4353e-03    8.3573e-03    2.9139e-01
    5348.000   1.86986    2.4094e-03    9.9046e-01    2.4326e-03    8.3531e-03    2.9122e-01
    5349.000   1.86951    2.4084e-03    9.9085e-01    2.4306e-03    8.3473e-03    2.9118e-01
    5350.000   1.86916    2.4087e-03    9.9128e-01    2.4299e-03    8.3409e-03    2.9133e-01
    5351.000   1.86881    2.4085e-03    9.9172e-01    2.4286e-03    8.3328e-03    2.9145e-01
    5352.000   1.86846    2.4079e-03    9.9221e-01    2.4268e-03    8.3232e-03    2.9158e-01
